|	25	3	|
|	25	4	*
<	25	5	*
<	25	6	*
<	25	7	*
|	25	8	*
|	25	9	|
|	25	10	|
|	25	11	*
|	25	13	*
<	25	14	<
|	25	15	*
|	25	19	*
|	25	21	|
|	25	24	*
<	25	26	<
<	25	28	*
<	25	29	<
|	25	30	|
<	25	31	*
<	25	33	*
|	25	34	*
|	25	35	*
|	25	37	|
|	25	39	|
<	25	41	<
<	25	42	*
<	25	48	*
|	25	50	*
|	25	54	|
|	25	57	*
<	25	61	<
|	25	63	*
|	25	68	|
|	25	69	*
<	25	70	*
|	25	73	*
<	25	74	<
<	25	75	<
<	25	76	<
<	25	77	*
>	26	1	*
#	26	5	*
#	26	8	*
>	26	9	>
#	26	13	*
v	26	14	v
v	26	16	*
#	26	17	*
#	26	19	#
#	26	21	#
=	26	26	*
#	26	27	#
v	26	28	*
#	26	31	#
|	26	35	*
#	26	37	*
v	26	38	v
v	26	42	v
>	26	43	*
v	26	45	*
#	26	47	*
#	26	49	?
>	26	50	>
#	26	51	*
#	26	52	*
>	26	53	>
^	26	54	?
v	26	55	*
v	26	56	v
>	26	60	>
v	26	61	v
#	26	62	*
#	26	63	*
#	26	64	*
#	26	65	*
>	26	66	*
#	26	69	*
#	26	71	*
>	26	78	>
#	26	79	#
<	27	5	<
v	27	6	*
#	27	7	*
v	27	10	*
^	27	12	*
<	27	14	*
#	27	15	*
<	27	16	<
#	27	17	#
#	27	18	*
#	27	21	*
#	27	22	#
#	27	23	*
v	27	24	v
>	27	25	>
=	27	27	*
#	27	28	*
|	27	30	*
#	27	31	#
#	27	32	*
#	27	33	#
#	27	34	*
|	27	35	*
>	27	36	*
#	27	38	#
>	27	41	>
#	27	42	?
#	27	43	#
>	27	44	>
#	27	49	#
#	27	50	*
#	27	52	*
#	27	54	#
#	27	55	#
#	27	57	#
#	27	59	*
>	27	60	>
#	27	64	#
#	27	69	*
#	27	70	*
v	27	74	*
#	27	76	*
<	28	0	*
#	28	2	#
#	28	3	*
<	28	6	<
#	28	7	*
#	28	10	*
#	28	11	?
#	28	13	?
>	28	15	?
<	28	16	?
#	28	18	*
#	28	20	*
#	28	21	*
>	28	25	*
v	28	26	*
#	28	27	*
=	28	28	*
#	28	29	*
#	28	31	*
>	28	32	*
#	28	33	?
>	28	35	*
#	28	38	?
>	28	39	>
#	28	42	*
>	28	44	*
>	28	47	>
#	28	50	?
#	28	52	?
v	28	53	*
#	28	57	?
#	28	59	*
<	28	61	<
>	28	63	*
#	28	64	*
#	28	69	?
#	28	70	?
#	28	71	*
#	28	75	*
#	28	76	?
v	28	79	*
#	29	0	*
#	29	1	*
#	29	3	#
|	29	4	*
#	29	8	#
v	29	13	?
v	29	14	v
#	29	15	*
#	29	16	?
#	29	22	#
#	29	24	#
#	29	28	*
=	29	29	*
#	29	31	#
#	29	33	#
#	29	37	*
>	29	39	*
#	29	41	*
=	29	42	*
#	29	43	#
>	29	45	>
#	29	46	#
#	29	51	#
#	29	52	?
>	29	54	*
#	29	57	*
#	29	58	*
>	29	60	*
<	29	61	*
v	29	65	*
#	29	68	*
#	29	69	*
#	29	70	*
#	29	74	*
v	29	76	v
#	29	77	#
#	29	79	#
#	30	0	*
#	30	1	#
#	30	3	*
<	30	6	*
#	30	8	*
|	30	9	|
<	30	10	<
<	30	11	*
#	30	16	#
<	30	17	*
#	30	18	*
<	30	19	<
#	30	22	#
#	30	26	#
|	30	27	*
|	30	36	*
<	30	45	*
|	30	48	*
|	30	49	*
#	30	52	*
#	30	53	?
#	30	55	*
#	30	57	#
#	30	58	*
#	30	59	*
<	30	61	<
#	30	63	#
#	30	64	*
#	30	67	*
#	30	71	#
#	30	72	*
#	30	73	*
#	30	75	#
<	30	79	<
<	31	0	<
#	31	1	#
v	31	2	v
#	31	4	*
v	31	5	v
#	31	7	*
|	31	8	|
|	31	9	|
#	31	10	*
#	31	15	*
#	31	16	#
<	31	18	<
#	31	21	#
#	31	22	*
>	31	25	*
#	31	28	*
=	31	31	*
#	31	32	#
#	31	34	#
>	31	35	*
|	31	36	|
#	31	38	*
#	31	40	*
#	31	45	*
#	31	54	#
#	31	55	*
#	31	57	*
#	31	63	*
#	31	65	*
#	31	66	*
#	31	67	*
#	31	71	*
#	31	72	#
<	31	74	<
<	31	75	*
#	31	78	#
#	31	79	#
<	32	0	*
#	32	3	*
#	32	5	#
<	32	6	*
#	32	11	*
#	32	12	*
<	32	14	*
#	32	15	#
<	32	16	*
#	32	17	*
#	32	19	#
#	32	21	*
#	32	22	#
>	32	25	>
v	32	26	v
#	32	27	*
<	32	28	*
=	32	32	*
#	32	33	#
#	32	34	#
>	32	35	>
#	32	37	#
#	32	38	*
>	32	39	*
#	32	40	*
<	32	42	<
#	32	43	*
#	32	46	*
>	32	48	?
|	32	50	*
#	32	51	#
#	32	52	#
#	32	55	?
#	32	59	*
>	32	60	>
<	32	61	*
#	32	63	*
#	32	69	#
#	32	72	?
#	32	73	#
#	32	76	*
<	32	77	*
#	32	78	#
#	33	0	*
#	33	1	#
<	33	2	*
#	33	3	#
<	33	6	<
>	33	7	*
|	33	9	*
#	33	12	#
v	33	14	v
#	33	16	*
#	33	17	*
#	33	20	*
#	33	21	*
v	33	24	v
>	33	25	*
#	33	31	#
|	33	35	|
#	33	36	*
|	33	37	|
#	33	40	#
#	33	42	*
>	33	43	*
>	33	44	>
#	33	45	*
#	33	46	#
#	33	47	*
>	33	50	*
<	33	51	*
#	33	52	*
#	33	53	*
#	33	55	*
>	33	58	*
#	33	59	*
>	33	60	*
#	33	62	#
#	33	63	*
#	33	64	*
|	33	68	|
#	33	71	#
#	33	72	*
#	33	73	#
v	33	79	v
#	34	3	*
>	34	4	*
v	34	5	*
v	34	6	*
#	34	7	#
#	34	8	*
>	34	9	>
#	34	11	?
#	34	12	*
#	34	16	?
#	34	20	?
#	34	21	*
v	34	22	?
#	34	24	?
|	34	25	*
#	34	27	*
#	34	28	?
v	34	29	v
=	34	34	*
#	34	36	#
#	34	38	?
v	34	42	v
#	34	44	*
#	34	45	*
#	34	47	*
|	34	48	*
#	34	53	#
#	34	58	*
#	34	59	*
|	34	60	|
#	34	66	#
>	34	68	?
#	34	69	*
#	34	70	*
#	34	71	*
#	34	72	*
#	34	73	*
#	34	75	#
#	34	77	?
|	35	2	*
|	35	3	|
|	35	5	*
|	35	7	*
<	35	10	*
<	35	12	<
<	35	13	*
<	35	15	*
<	35	23	*
<	35	24	*
|	35	25	*
|	35	26	*
|	35	27	*
<	35	28	*
<	35	31	*
<	35	38	<
|	35	41	*
|	35	48	|
|	35	49	|
|	35	51	*
|	35	53	|
<	35	55	*
<	35	56	*
<	35	57	*
|	35	58	*
<	35	59	<
<	35	61	*
|	35	62	*
<	35	70	*
|	35	71	|
|	35	72	|
<	35	73	<
<	35	76	*
<	35	77	<
<	35	79	<
#	36	0	#
#	36	1	#
|	36	4	|
<	36	5	*
#	36	8	#
>	36	9	>
<	36	11	<
#	36	13	?
<	36	14	*
#	36	15	#
|	36	17	|
#	36	18	#
<	36	21	<
#	36	23	#
#	36	24	#
|	36	25	|
<	36	27	*
#	36	29	#
|	36	30	*
#	36	33	*
|	36	37	*
|	36	40	*
#	36	48	*
|	36	50	|
#	36	53	*
#	36	54	?
<	36	56	*
<	36	57	?
#	36	58	#
|	36	59	*
|	36	60	*
<	36	62	*
|	36	64	|
<	36	65	<
#	36	66	#
#	36	68	?
#	36	69	*
#	36	73	#
^	36	74	*
#	36	76	#
#	36	77	#
#	37	4	#
^	37	5	*
|	37	8	*
|	37	9	|
<	37	10	*
#	37	11	*
<	37	14	*
#	37	15	*
#	37	17	*
<	37	18	<
<	37	20	<
|	37	22	*
#	37	23	*
#	37	26	*
#	37	29	*
#	37	30	#
<	37	34	<
|	37	36	*
#	37	40	*
|	37	41	|
#	37	45	*
<	37	46	<
#	37	49	#
#	37	53	*
#	37	54	*
#	37	57	#
|	37	58	*
<	37	59	*
|	37	60	*
#	37	63	#
#	37	65	#
#	37	66	#
<	37	67	*
#	37	68	*
<	37	70	<
#	37	71	#
#	37	72	*
#	37	73	*
<	37	74	<
<	37	75	*
<	37	76	<
<	37	79	*
#	38	2	#
#	38	3	#
|	38	4	|
<	38	6	*
#	38	8	#
<	38	10	<
<	38	11	*
v	38	14	v
#	38	19	#
#	38	20	*
#	38	23	*
|	38	25	|
#	38	31	*
#	38	32	*
=	38	38	*
>	38	39	>
#	38	40	*
|	38	41	*
<	38	42	*
#	38	47	#
#	38	48	*
#	38	49	*
#	38	50	*
>	38	54	*
<	38	61	*
#	38	63	#
#	38	64	#
v	38	65	?
#	38	66	#
#	38	69	#
#	38	70	#
#	38	72	?
#	38	73	#
#	38	74	?
v	38	76	?
^	38	78	*
#	38	79	#
|	39	1	*
<	39	5	*
|	39	7	|
<	39	11	*
<	39	20	<
|	39	26	|
<	39	27	<
<	39	29	*
|	39	31	|
<	39	32	*
|	39	34	|
|	39	41	*
|	39	43	|
|	39	46	|
|	39	47	*
<	39	48	*
<	39	49	<
<	39	51	<
|	39	52	*
<	39	55	<
<	39	56	<
<	39	58	*
|	39	59	*
|	39	60	*
<	39	61	<
<	39	62	*
|	39	63	|
<	39	65	<
|	39	68	|
<	39	70	*
<	39	73	*
|	39	74	*
<	39	77	<
#	40	1	*
#	40	2	#
#	40	7	#
#	40	11	#
#	40	13	*
#	40	16	*
=	40	17	*
#	40	20	#
>	40	25	>
#	40	27	#
#	40	28	?
<	40	29	<
#	40	31	*
#	40	32	*
>	40	35	>
|	40	36	*
#	40	37	*
#	40	38	*
=	40	40	*
<	40	42	*
#	40	43	*
#	40	44	*
#	40	45	*
#	40	48	#
#	40	49	*
#	40	50	*
#	40	51	*
#	40	52	?
#	40	53	#
#	40	54	#
#	40	55	#
#	40	57	#
#	40	59	*
<	40	61	*
|	40	62	?
#	40	63	*
#	40	64	*
#	40	67	*
#	40	68	#
|	40	69	?
#	40	71	#
<	40	74	*
#	40	75	*
#	40	77	#
#	40	78	*
#	40	79	#
<	41	0	*
|	41	3	*
#	41	4	#
<	41	5	*
<	41	6	<
#	41	11	*
|	41	12	|
#	41	15	#
<	41	16	<
#	41	17	*
|	41	19	|
|	41	20	|
|	41	21	*
|	41	23	|
|	41	24	?
<	41	28	<
#	41	29	*
#	41	32	#
#	41	34	#
|	41	35	*
|	41	38	*
|	41	39	*
#	41	40	#
#	41	42	*
<	41	43	?
|	41	45	|
#	41	48	#
#	41	49	*
#	41	50	#
|	41	54	|
|	41	57	?
#	41	59	*
>	41	60	>
#	41	62	#
<	41	64	*
#	41	69	?
#	41	70	?
|	41	71	*
#	41	72	?
<	41	74	*
#	41	75	*
<	41	77	<
<	41	78	*
#	42	8	#
|	42	9	?
#	42	15	*
#	42	18	*
#	42	20	*
#	42	21	#
#	42	23	?
#	42	24	*
>	42	25	*
#	42	28	*
=	42	29	*
#	42	31	#
#	42	33	*
>	42	38	*
>	42	39	>
>	42	40	*
#	42	41	*
#	42	43	#
>	42	45	*
#	42	46	#
>	42	47	>
#	42	50	*
#	42	51	*
v	42	53	v
#	42	57	*
>	42	60	>
#	42	62	*
#	42	64	*
#	42	73	#
#	42	74	#
#	42	75	*
v	42	76	v
#	42	77	#
v	42	78	*
#	42	79	#
#	43	0	#
<	43	1	*
<	43	2	<
#	43	4	#
=	43	7	*
#	43	8	#
|	43	9	*
#	43	13	#
v	43	14	v
#	43	15	*
#	43	17	*
|	43	20	*
|	43	21	|
#	43	23	#
>	43	25	>
<	43	26	*
#	43	31	#
#	43	32	*
<	43	33	*
#	43	34	#
#	43	38	#
#	43	40	*
#	43	47	*
#	43	48	*
#	43	53	*
#	43	56	*
#	43	58	*
>	43	60	*
#	43	64	*
#	43	66	#
#	43	69	*
#	43	73	#
<	43	74	*
#	43	75	*
#	43	77	*
#	43	78	#
#	43	79	*
#	44	4	#
<	44	5	*
<	44	6	*
#	44	8	*
|	44	9	*
|	44	10	|
#	44	11	#
#	44	15	#
<	44	16	*
